Record Type,Mod File,EDID,blank,FormID,Comments
spel,Tamriel_Data,"0tucomumysufuchonkeyfinder",,0x3010131,1352
spel,Tamriel_Data,"0tucomumysunecromancerssoultrap",,0x30100f5,1353
spel,Tamriel_Data,"0tucomumysureunrefine",,0x3010133,1354
spel,Tamriel_Data,"0tucomumysutag",,0x301011d,1355
misc,Tamriel_Data,"0tucomunailsu01",,0x301047e,1356
misc,Tamriel_Data,"0tucomunailu01",,0x301047d,1357
misc,Tamriel_Data,"0tucomupipeu01",,0x3010494,1358
misc,Tamriel_Data,"0tucomupipeu02",,0x3010495,1359
misc,Tamriel_Data,"0tucomupotionbottleu01",,0x3010541,1360
misc,Tamriel_Data,"0tucomupotionbottleu02",,0x3010542,1361
misc,Tamriel_Data,"0tucomupotionbottleu03",,0x3010543,1362
misc,Tamriel_Data,"0tucomupotionbottleu04",,0x3010544,1363
alch,Tamriel_Data,"0tucomupotionuresistparalysisub",,0x30107d3,1364
alch,Tamriel_Data,"0tucomupotionuresistparalysisuc",,0x30107d2,1365
alch,Tamriel_Data,"0tucomupotionuresistparalysisue",,0x30107d4,1366
alch,Tamriel_Data,"0tucomupotionuresistparalysisuq",,0x30107d6,1367
alch,Tamriel_Data,"0tucomupotionuresistparalysisus",,0x30107d5,1368
misc,Tamriel_Data,"0tucomupulleyu01",,0x30104e5,1369
misc,Tamriel_Data,"0tucomupumicestoneu01",,0x3010545,1370
spel,Tamriel_Data,"0tucomuresubloodbeat",,0x3010138,1371
spel,Tamriel_Data,"0tucomuresuimpossibleeffort",,0x3010139,1372
spel,Tamriel_Data,"0tucomuresupureblood",,0x301012c,1373
spel,Tamriel_Data,"0tucomuresurejuvenator",,0x3010113,1374
spel,Tamriel_Data,"0tucomuresustillimage",,0x301012d,1375
spel,Tamriel_Data,"0tucomuresuunearnedgenius",,0x301013a,1376
misc,Tamriel_Data,"0tucomuriggingu01",,0x30104e6,1377
misc,Tamriel_Data,"0tucomuropeu01",,0x3010471,1378
misc,Tamriel_Data,"0tucomusawu01",,0x3010470,1379
acti,Tamriel_Data,"0tucomusetcyrusignwayanvilu01",,0x301137d,1380
acti,Tamriel_Data,"0tucomusetcyrusignwaybrinacru01",,0x301137e,1381
acti,Tamriel_Data,"0tucomusetcyrusignwaykvatchu01",,0x301137f,1382
acti,Tamriel_Data,"0tucomusetcyrusignwaypostu01",,0x3011382,1383
acti,Tamriel_Data,"0tucomusetcyrusignwayskingradu01",,0x3011380,1384
acti,Tamriel_Data,"0tucomusetcyrusignwaysutchu01",,0x3011381,1385
stat,Tamriel_Data,"0tucomusetfarmuboxu01",,0x301266c,1386
stat,Tamriel_Data,"0tucomusetfarmubucketu01",,0x301266d,1387
stat,Tamriel_Data,"0tucomusetfarmubucketu02",,0x301266e,1388
stat,Tamriel_Data,"0tucomusetfarmuhaypileu01",,0x301217f,1389
stat,Tamriel_Data,"0tucomusetfarmuhaypileu02",,0x30118e3,1390
stat,Tamriel_Data,"0tucomusetfarmuhaypileu03",,0x30118e1,1391
stat,Tamriel_Data,"0tucomusetfarmustrawheapu01",,0x3012a02,1392
stat,Tamriel_Data,"0tucomusetfarmustrawheapu02",,0x3012a03,1393
stat,Tamriel_Data,"0tucomusetfarmustrawheapu03",,0x3012a04,1394
stat,Tamriel_Data,"0tucomusetfarmustrawheapu04",,0x3012a05,1395
stat,Tamriel_Data,"0tucomusetfarmustrawheapu05",,0x3012a06,1396
stat,Tamriel_Data,"0tucomusetfarmustrawheapu06",,0x3012a07,1397
stat,Tamriel_Data,"0tucomusetfarmuvinyardtrellisu01",,0x30115fa,1398
stat,Tamriel_Data,"0tucomusetfarmuvinyardtrellisu02",,0x30115fb,1399
stat,Tamriel_Data,"0tucomusetfarmuwinepressu01",,0x301266f,1400
stat,Tamriel_Data,"0tucomusetharboruanchoru01",,0x301243d,1401
stat,Tamriel_Data,"0tucomusetharboruboatlongu01",,0x3012866,1402
stat,Tamriel_Data,"0tucomusetharboruboatlongu02",,0x3012867,1403
stat,Tamriel_Data,"0tucomusetharborubollardu01",,0x301277a,1404
stat,Tamriel_Data,"0tucomusetharborubollardu02",,0x301277b,1405
stat,Tamriel_Data,"0tucomusetharborucranelargeu01",,0x3012d45,1406
stat,Tamriel_Data,"0tucomusetharborucranelargeu02",,0x3012d46,1407
stat,Tamriel_Data,"0tucomusetharborucranelargeu03",,0x3012d47,1408
stat,Tamriel_Data,"0tucomusetharborucranemiddleu01",,0x3012d48,1409
stat,Tamriel_Data,"0tucomusetharborucranemiddleu02",,0x3012d49,1410
stat,Tamriel_Data,"0tucomusetharborucraneplatflu01",,0x3012d4a,1411
stat,Tamriel_Data,"0tucomusetharborucraneplatfsmu01",,0x3012633,1412
stat,Tamriel_Data,"0tucomusetharborucraneplatfsu01",,0x3012d4b,1413
stat,Tamriel_Data,"0tucomusetharborucraneplatfvlu01",,0x3012d4c,1414
stat,Tamriel_Data,"0tucomusetharborucranesmallu01",,0x3012d4d,1415
stat,Tamriel_Data,"0tucomusetharborucraneu01",,0x301277f,1416
stat,Tamriel_Data,"0tucomusetharborucraneu02",,0x3012780,1417
stat,Tamriel_Data,"0tucomusetharborudipnetu01",,0x3012d3b,1418
stat,Tamriel_Data,"0tucomusetharborudipnetu02",,0x3012d3c,1419
stat,Tamriel_Data,"0tucomusetharborudockringu01",,0x30126b6,1420
stat,Tamriel_Data,"0tucomusetharborufishbeheadedu01",,0x3012d3d,1421
stat,Tamriel_Data,"0tucomusetharborufishbeheadedu02",,0x3012d3e,1422
stat,Tamriel_Data,"0tucomusetharborufishhangingu01",,0x3012d3f,1423
stat,Tamriel_Data,"0tucomusetharborufishhangingu02",,0x3012d40,1424
stat,Tamriel_Data,"0tucomusetharborufishnetu01",,0x3012d41,1425
stat,Tamriel_Data,"0tucomusetharborufishnetu02",,0x3012d42,1426
stat,Tamriel_Data,"0tucomusetharborufishtrapu01",,0x3012d43,1427
stat,Tamriel_Data,"0tucomusetharboruropeu01",,0x3012d44,1428
stat,Tamriel_Data,"0tucomusetharboruwoodplatfstpu01",,0x3011528,1429
acti,Tamriel_Data,"0tucomusetmwusignakamorabu01",,0x301145d,1430
acti,Tamriel_Data,"0tucomusetmwusignakamoraeu01",,0x3011460,1431
acti,Tamriel_Data,"0tucomusetmwusignakamoramu01",,0x301145e,1432
acti,Tamriel_Data,"0tucomusetmwusignakamoranu01",,0x301145f,1433
acti,Tamriel_Data,"0tucomusetmwusignaldmaraku01",,0x3011478,1434
acti,Tamriel_Data,"0tucomusetmwusignwayadurinouau01",,0x3011458,1435
acti,Tamriel_Data,"0tucomusetmwusignwayaegondopou01",,0x30114fd,1436
acti,Tamriel_Data,"0tucomusetmwusignwayaimrahu01",,0x30112f0,1437
acti,Tamriel_Data,"0tucomusetmwusignwayalmalexiau01",,0x3011419,1438
acti,Tamriel_Data,"0tucomusetmwusignwayalmalexiau02",,0x301143e,1439
acti,Tamriel_Data,"0tucomusetmwusignwayalmalexiiu01",,0x3011479,1440
acti,Tamriel_Data,"0tucomusetmwusignwayalmalexisu01",,0x301147a,1441
acti,Tamriel_Data,"0tucomusetmwusignwayalmalexiwu01",,0x301147b,1442
acti,Tamriel_Data,"0tucomusetmwusignwayalmasthrru01",,0x301141b,1443
acti,Tamriel_Data,"0tucomusetmwusignwayalmasthrru02",,0x301143f,1444
acti,Tamriel_Data,"0tucomusetmwusignwayaltbosarau01",,0x3011448,1445
acti,Tamriel_Data,"0tucomusetmwusignwayaltbosarau02",,0x3011472,1446
acti,Tamriel_Data,"0tucomusetmwusignwayammaru01",,0x3011459,1447
acti,Tamriel_Data,"0tucomusetmwusignwayandothrenu01",,0x301141a,1448
acti,Tamriel_Data,"0tucomusetmwusignwayandothrenu02",,0x3011440,1449
acti,Tamriel_Data,"0tucomusetmwusignwayarvudu01",,0x3011408,1450
acti,Tamriel_Data,"0tucomusetmwusignwayarvudu02",,0x3011441,1451
acti,Tamriel_Data,"0tucomusetmwusignwayashamulu01",,0x301144e,1452
acti,Tamriel_Data,"0tucomusetmwusignwaybaanmaluru01",,0x301141d,1453
acti,Tamriel_Data,"0tucomusetmwusignwaybaanmaluru02",,0x3011442,1454
acti,Tamriel_Data,"0tucomusetmwusignwaybaloyrau01",,0x301144f,1455
acti,Tamriel_Data,"0tucomusetmwusignwaybodremu01",,0x3011416,1456
acti,Tamriel_Data,"0tucomusetmwusignwayboelighthu01",,0x30114fe,1457
acti,Tamriel_Data,"0tucomusetmwusignwaybosmorau01",,0x3011461,1458
acti,Tamriel_Data,"0tucomusetmwusignwaycormaru01",,0x3011415,1459
acti,Tamriel_Data,"0tucomusetmwusignwaycormaru02",,0x301147e,1460
acti,Tamriel_Data,"0tucomusetmwusignwaydarvayamu01",,0x3011414,1461
acti,Tamriel_Data,"0tucomusetmwusignwaydhoraku01",,0x30112ef,1462
acti,Tamriel_Data,"0tucomusetmwusignwaydondrilu01",,0x3011403,1463
acti,Tamriel_Data,"0tucomusetmwusignwaydreynimspu01",,0x301146a,1464
acti,Tamriel_Data,"0tucomusetmwusignwaydreynimu01",,0x3011469,1465
acti,Tamriel_Data,"0tucomusetmwusignwaydunakafelu01",,0x3011464,1466
acti,Tamriel_Data,"0tucomusetmwusignwayenamordayu01",,0x301146c,1467
acti,Tamriel_Data,"0tucomusetmwusignwayfirewatau01",,0x3011451,1468
acti,Tamriel_Data,"0tucomusetmwusignwayfirewatu01",,0x3011450,1469
acti,Tamriel_Data,"0tucomusetmwusignwayfortancylu01",,0x3011418,1470
acti,Tamriel_Data,"0tucomusetmwusignwayfortluteu01",,0x301147c,1471
acti,Tamriel_Data,"0tucomusetmwusignwayfortumberu01",,0x3011470,1472
acti,Tamriel_Data,"0tucomusetmwusignwayfortwindmu01",,0x301145a,1473
acti,Tamriel_Data,"0tucomusetmwusignwaygnismoku01",,0x3011417,1474
acti,Tamriel_Data,"0tucomusetmwusignwaygornebu01",,0x301146d,1475
acti,Tamriel_Data,"0tucomusetmwusignwayhelnimu01",,0x3011449,1476
acti,Tamriel_Data,"0tucomusetmwusignwayhlabuloru02",,0x3011477,1477
acti,Tamriel_Data,"0tucomusetmwusignwayhlanoeku01",,0x301140b,1478
acti,Tamriel_Data,"0tucomusetmwusignwayhlarudu01",,0x301140e,1479
acti,Tamriel_Data,"0tucomusetmwusignwayhlersisu01",,0x3011465,1480
acti,Tamriel_Data,"0tucomusetmwusignwayidathrenu01",,0x3011411,1481
acti,Tamriel_Data,"0tucomusetmwusignwayidvanou01",,0x3011471,1482
acti,Tamriel_Data,"0tucomusetmwusignwayildrimmu01",,0x3011462,1483
acti,Tamriel_Data,"0tucomusetmwusignwayildrimu01",,0x301144a,1484
acti,Tamriel_Data,"0tucomusetmwusignwayisraniumu01",,0x3011406,1485
acti,Tamriel_Data,"0tucomusetmwusignwaykarturu01",,0x301141f,1486
acti,Tamriel_Data,"0tucomusetmwusignwaykarturu02",,0x3011445,1487
acti,Tamriel_Data,"0tucomusetmwusignwaykemelzeu01",,0x301145b,1488
acti,Tamriel_Data,"0tucomusetmwusignwaykogomaru01",,0x3011407,1489
acti,Tamriel_Data,"0tucomusetmwusignwaykogomaru02",,0x301147f,1490
acti,Tamriel_Data,"0tucomusetmwusignwaykogotelu01",,0x301141e,1491
acti,Tamriel_Data,"0tucomusetmwusignwaykogotelu02",,0x3011444,1492
acti,Tamriel_Data,"0tucomusetmwusignwaykragenmaru01",,0x3011421,1493
acti,Tamriel_Data,"0tucomusetmwusignwaykragenmaru02",,0x3011443,1494
acti,Tamriel_Data,"0tucomusetmwusignwaykuhnmaru02",,0x3011481,1495
acti,Tamriel_Data,"0tucomusetmwusignwayllothanisu01",,0x3011452,1496
acti,Tamriel_Data,"0tucomusetmwusignwayllothanisu02",,0x3011473,1497
acti,Tamriel_Data,"0tucomusetmwusignwaymarketstru01",,0x30114fc,1498
acti,Tamriel_Data,"0tucomusetmwusignwaymarogu01",,0x301145c,1499
acti,Tamriel_Data,"0tucomusetmwusignwaymeralagu01",,0x3011466,1500
acti,Tamriel_Data,"0tucomusetmwusignwaynaranu01",,0x301140f,1501
acti,Tamriel_Data,"0tucomusetmwusignwaynarsisu01",,0x3011420,1502
acti,Tamriel_Data,"0tucomusetmwusignwaynarsisu02",,0x3011446,1503
acti,Tamriel_Data,"0tucomusetmwusignwaynecromu01",,0x301144b,1504
acti,Tamriel_Data,"0tucomusetmwusignwaynecromu02",,0x3011474,1505
acti,Tamriel_Data,"0tucomusetmwusignwayoldebonhu01",,0x301141c,1506
acti,Tamriel_Data,"0tucomusetmwusignwayoldebonhu02",,0x3011447,1507
acti,Tamriel_Data,"0tucomusetmwusignwayothmurau01",,0x301140c,1508
acti,Tamriel_Data,"0tucomusetmwusignwayothrensisu01",,0x3011401,1509
acti,Tamriel_Data,"0tucomusetmwusignwayquarryou01",,0x30112f1,1510
acti,Tamriel_Data,"0tucomusetmwusignwayquarrypu01",,0x30112f2,1511
acti,Tamriel_Data,"0tucomusetmwusignwayranyonrueu01",,0x3011454,1512
acti,Tamriel_Data,"0tucomusetmwusignwayranyonruu01",,0x3011453,1513
acti,Tamriel_Data,"0tucomusetmwusignwayranyonruu02",,0x3011475,1514
acti,Tamriel_Data,"0tucomusetmwusignwayrhunhuku01",,0x301140d,1515
acti,Tamriel_Data,"0tucomusetmwusignwayriftpassu01",,0x3011413,1516
acti,Tamriel_Data,"0tucomusetmwusignwayriftpassu02",,0x3011480,1517
acti,Tamriel_Data,"0tucomusetmwusignwayroadyru01",,0x301147d,1518
acti,Tamriel_Data,"0tucomusetmwusignwaysailenu01",,0x301144c,1519
acti,Tamriel_Data,"0tucomusetmwusignwaysarvanniu01",,0x3011455,1520
acti,Tamriel_Data,"0tucomusetmwusignwayseituru01",,0x3011467,1521
acti,Tamriel_Data,"0tucomusetmwusignwayserynu01",,0x3011409,1522
acti,Tamriel_Data,"0tucomusetmwusignwayshadowgu01",,0x3011412,1523
acti,Tamriel_Data,"0tucomusetmwusignwaysolenthisu01",,0x3011405,1524
acti,Tamriel_Data,"0tucomusetmwusignwaytahvelu01",,0x301146b,1525
acti,Tamriel_Data,"0tucomusetmwusignwaytearu01",,0x301146e,1526
acti,Tamriel_Data,"0tucomusetmwusignwaytelmothriu01",,0x3011456,1527
acti,Tamriel_Data,"0tucomusetmwusignwaytelmothriu02",,0x3011476,1528
acti,Tamriel_Data,"0tucomusetmwusignwaytelmuthadu01",,0x301144d,1529
acti,Tamriel_Data,"0tucomusetmwusignwaytelouadaau01",,0x3011457,1530
acti,Tamriel_Data,"0tucomusetmwusignwayteynu01",,0x3011400,1531
acti,Tamriel_Data,"0tucomusetmwusignwaythalotheu01",,0x301146f,1532
acti,Tamriel_Data,"0tucomusetmwusignwaytheinnbetu01",,0x3011463,1533
acti,Tamriel_Data,"0tucomusetmwusignwaytomarilmau01",,0x3011468,1534
acti,Tamriel_Data,"0tucomusetmwusignwayudhlerinu01",,0x301140a,1535
acti,Tamriel_Data,"0tucomusetmwusignwayuneynu01",,0x3011410,1536
acti,Tamriel_Data,"0tucomusetmwusignwayverarchenu01",,0x3011404,1537
acti,Tamriel_Data,"0tucomusetmwusignwayvolu01",,0x3011402,1538
stat,Tamriel_Data,"0tucomusetruinurubbleu01",,0x3011647,1539
stat,Tamriel_Data,"0tucomusetruinurubbleu02",,0x3011648,1540
stat,Tamriel_Data,"0tucomusetruinurubbleu03",,0x3011649,1541
stat,Tamriel_Data,"0tucomusetruinurubbleu04",,0x301164a,1542
stat,Tamriel_Data,"0tucomusetruinuscrapwoodu01",,0x3011631,1543
stat,Tamriel_Data,"0tucomusetruinuscrapwoodu02",,0x3011632,1544
stat,Tamriel_Data,"0tucomusetruinuscrapwoodu03",,0x3011633,1545
stat,Tamriel_Data,"0tucomusetruinuscrapwoodu04",,0x3011634,1546
stat,Tamriel_Data,"0tucomusetruinuscrapwoodu05",,0x3011635,1547
stat,Tamriel_Data,"0tucomusetruinuscrapwoodu06",,0x3011636,1548
stat,Tamriel_Data,"0tucomusetruinuscrapwoodu07",,0x3011637,1549
stat,Tamriel_Data,"0tucomusetruinuscrapwoodu08",,0x3011638,1550
stat,Tamriel_Data,"0tucomusetruinuscrapwoodu09",,0x3011639,1551
acti,Tamriel_Data,"0tucomusetskyusignwaybeorinhu01",,0x3011328,1552
acti,Tamriel_Data,"0tucomusetskyusignwaydragonstu01",,0x3011329,1553
acti,Tamriel_Data,"0tucomusetskyusignwayfalkirstu01",,0x301132a,1554
acti,Tamriel_Data,"0tucomusetskyusignwayhaafingu01",,0x301132b,1555
acti,Tamriel_Data,"0tucomusetskyusignwaykarthgu01",,0x301132c,1556
acti,Tamriel_Data,"0tucomusetskyusignwaykarthwu01",,0x301132d,1557
acti,Tamriel_Data,"0tucomusetskyusignwaylainaltu01",,0x301132e,1558
acti,Tamriel_Data,"0tucomusetskyusignwaymarkarthu01",,0x301132f,1559
stat,Tamriel_Data,"0tucomusetufencebriaru01",,0x3012de9,1560
stat,Tamriel_Data,"0tucomusetufencebriaru02",,0x3012dea,1561
stat,Tamriel_Data,"0tucomusetufencebriaru03",,0x3012deb,1562
acti,Tamriel_Data,"0tucomusetuflagpirateu01",,0x3011397,1563
acti,Tamriel_Data,"0tucomusetuflagsmallblueu01",,0x3011422,1564
acti,Tamriel_Data,"0tucomusetuflagsmallredu01",,0x3011423,1565
stat,Tamriel_Data,"0tucomusetupolesupportu01",,0x30129e1,1566
stat,Tamriel_Data,"0tucomusetushedgbu01",,0x301289d,1567
stat,Tamriel_Data,"0tucomusetuwaterwheelu01",,0x3012433,1568
stat,Tamriel_Data,"0tucomusetuwelldgu01",,0x30128ab,1569
misc,Tamriel_Data,"0tucomuskullargonianu01",,0x3010546,1570
misc,Tamriel_Data,"0tucomuskullargonianu02",,0x3010547,1571
misc,Tamriel_Data,"0tucomuskullkhajiitu01",,0x3010548,1572
misc,Tamriel_Data,"0tucomuskullkhajiitu02",,0x3010549,1573
misc,Tamriel_Data,"0tucomuskullorcu01",,0x301054a,1574
misc,Tamriel_Data,"0tucomuskullorcu02",,0x301054b,1575
misc,Tamriel_Data,"0tucomuskullvampireu01",,0x301054c,1576
misc,Tamriel_Data,"0tucomuskullvampireu02",,0x301054d,1577
ammo,Tamriel_Data,"0tucomusteeluarrowucruelfirestrm",,0x3010d39,1578
ammo,Tamriel_Data,"0tucomusteeluarrowucruelfrostb",,0x3010d3b,1579
ammo,Tamriel_Data,"0tucomusteeluarrowucruelpoisoncl",,0x3010d3d,1580
ammo,Tamriel_Data,"0tucomusteeluarrowucruelshocksph",,0x3010d3f,1581
weap,Tamriel_Data,"0tucomusteelubattleaxeuprecision",,0x3010447,1582
ammo,Tamriel_Data,"0tucomusteeluboltucruelfirestrm",,0x3010d3a,1583
ammo,Tamriel_Data,"0tucomusteeluboltucruelfrostb",,0x3010d3c,1584
ammo,Tamriel_Data,"0tucomusteeluboltucruelpoisoncl",,0x3010d3e,1585
ammo,Tamriel_Data,"0tucomusteeluboltucruelshocksph",,0x3010d40,1586
weap,Tamriel_Data,"0tucomusteeluclaymoreuredhilted",,0x3010393,1587
weap,Tamriel_Data,"0tucomusteelucrossbowuaugsurefl",,0x30103b4,1588
armo,Tamriel_Data,"0tucomusteelucuirassu01",,0x3011276,1589
armo,Tamriel_Data,"0tucomusteelucuirassu02",,0x3011277,1590
armo,Tamriel_Data,"0tucomusteelucuirassu03",,0x3011278,1591
armo,Tamriel_Data,"0tucomusteelucuirassu04",,0x3011279,1592
weap,Tamriel_Data,"0tucomusteelucutlasspirateu01",,0x30103a1,1593
weap,Tamriel_Data,"0tucomusteeludaggeru01",,0x301043e,1594
weap,Tamriel_Data,"0tucomusteeludartucruelfirestrm",,0x30103b6,1595
weap,Tamriel_Data,"0tucomusteeludartucruelfrostb",,0x30103b8,1596
weap,Tamriel_Data,"0tucomusteeludartucruelpoisoncl",,0x30103ba,1597
weap,Tamriel_Data,"0tucomusteeludartucruelshocksph",,0x30103bc,1598
armo,Tamriel_Data,"0tucomusteeluhelmu01",,0x301127a,1599
armo,Tamriel_Data,"0tucomusteeluhelmuopenu01",,0x30112c4,1600
armo,Tamriel_Data,"0tucomusteeluhelmuopenu02",,0x30112c5,1601
weap,Tamriel_Data,"0tucomusteeluknifeu01",,0x301043f,1602
weap,Tamriel_Data,"0tucomusteelulongbowuaugprec",,0x30103b5,1603
weap,Tamriel_Data,"0tucomusteelusaberpirateu01",,0x30103a0,1604
weap,Tamriel_Data,"0tucomusteeluscimitaru01",,0x3010440,1605
weap,Tamriel_Data,"0tucomusteeluthrowingstarucrfrb",,0x30103b9,1606
weap,Tamriel_Data,"0tucomusteeluthrowingstarucrfrst",,0x30103b7,1607
weap,Tamriel_Data,"0tucomusteeluthrowingstarucrpoic",,0x30103bb,1608
weap,Tamriel_Data,"0tucomusteeluthrowingstarucrssph",,0x30103bd,1609
misc,Tamriel_Data,"0tucomutankardu01",,0x3010465,1610
weap,Tamriel_Data,"0tucomuuniucrossbowofghostlight",,0x3010444,1611
weap,Tamriel_Data,"0tucomuuniumosslog",,0x301041e,1612
misc,Tamriel_Data,"0tucomuuniupiratemapu01",,0x30104e9,1613
misc,Tamriel_Data,"0tucomuuniupiratemapu02",,0x30104ea,1614
misc,Tamriel_Data,"0tucomuuniupiratemapu03",,0x30104eb,1615
misc,Tamriel_Data,"0tucomuuniupiratemapu04",,0x30104ec,1616
clot,Tamriel_Data,"0tucomuuniuregentrobe",,0x3010d76,1617
misc,Tamriel_Data,"0tucomuuniuselkieskin",,0x301050a,1618
misc,Tamriel_Data,"0tucomuuniusharplens",,0x301050b,1619
stat,Tamriel_Data,"0tucomuvarubarrelbrokenu01",,0x301293f,1620
stat,Tamriel_Data,"0tucomuvarubarrelbrokenu02",,0x3012940,1621
stat,Tamriel_Data,"0tucomuvarubarrelemptyu01",,0x3012941,1622
stat,Tamriel_Data,"0tucomuvarubarrelhalfu01",,0x3012942,1623
stat,Tamriel_Data,"0tucomuvarubarrelhalfu02",,0x3012943,1624
stat,Tamriel_Data,"0tucomuvarubarrelplanku01",,0x3012e98,1625
stat,Tamriel_Data,"0tucomuvarubarrelringu01",,0x3012944,1626
stat,Tamriel_Data,"0tucomuvarubarrelringu02",,0x3012945,1627
stat,Tamriel_Data,"0tucomuvarubarrelringu03",,0x3012946,1628
stat,Tamriel_Data,"0tucomuvarubarrelskybrokenu01",,0x30119c6,1629
stat,Tamriel_Data,"0tucomuvarubarrelskyemptyu01",,0x30119c7,1630
stat,Tamriel_Data,"0tucomuvarubarrelskyplanku01",,0x30119cc,1631
stat,Tamriel_Data,"0tucomuvarubarrelskyringu01",,0x30119c8,1632
stat,Tamriel_Data,"0tucomuvarubarrelskyringu02",,0x30119c9,1633
stat,Tamriel_Data,"0tucomuvarubarrelskyringu03",,0x30119ca,1634
stat,Tamriel_Data,"0tucomuvarubarrelskytopu01",,0x30119cb,1635
stat,Tamriel_Data,"0tucomuvarubarreltopu01",,0x3012947,1636
stat,Tamriel_Data,"0tucomuvarubarrelwateru01",,0x30119b6,1637
stat,Tamriel_Data,"0tucomuvarubottlebrokenu01",,0x301294b,1638
stat,Tamriel_Data,"0tucomuvarubottlebrokenu02",,0x301294c,1639
stat,Tamriel_Data,"0tucomuvarubottlebrokenu03",,0x301294d,1640
stat,Tamriel_Data,"0tucomuvarubottlebrokenu04",,0x301294f,1641
stat,Tamriel_Data,"0tucomuvarubottlebrokenu05",,0x3012950,1642
stat,Tamriel_Data,"0tucomuvarubottlebrokenu06",,0x3012951,1643
stat,Tamriel_Data,"0tucomuvarubottlebrokenu07",,0x3012952,1644
stat,Tamriel_Data,"0tucomuvarubottlebrokenu08",,0x3012953,1645
stat,Tamriel_Data,"0tucomuvarubottlebrokenu09",,0x3012954,1646
stat,Tamriel_Data,"0tucomuvarubottlecorku01",,0x301294e,1647
weap,Tamriel_Data,"0tucomuvarubottleweaponu01",,0x30103e2,1648
acti,Tamriel_Data,"0tucomuvarubuttonu01",,0x30113b9,1649
acti,Tamriel_Data,"0tucomuvarubuttonu02",,0x30112ee,1650
stat,Tamriel_Data,"0tucomuvarucagechickenu01",,0x3011e62,1651
stat,Tamriel_Data,"0tucomuvarucagechickenu02",,0x3011e63,1652
ligh,Tamriel_Data,"0tucomuvarucandleblack01u128",,0x30105e7,1653
ligh,Tamriel_Data,"0tucomuvarucandleblack02u128",,0x30105e8,1654
ligh,Tamriel_Data,"0tucomuvarucandleblack03u128",,0x30105e9,1655
ligh,Tamriel_Data,"0tucomuvarucandleblack04u128",,0x30105f4,1656
ligh,Tamriel_Data,"0tucomuvarucandleblackblue01u177",,0x30105ed,1657
ligh,Tamriel_Data,"0tucomuvarucandleblackblue02u177",,0x30105ee,1658
ligh,Tamriel_Data,"0tucomuvarucandleblackblue03u177",,0x30105ef,1659
ligh,Tamriel_Data,"0tucomuvarucandleblackblue04u177",,0x30105f0,1660
stat,Tamriel_Data,"0tucomuvarucandleblackoffu01",,0x30121ba,1661
stat,Tamriel_Data,"0tucomuvarucandleblackoffu02",,0x30121bb,1662
stat,Tamriel_Data,"0tucomuvarucandleblackoffu03",,0x30121bc,1663
stat,Tamriel_Data,"0tucomuvarucandleblackoffu04",,0x30121bd,1664
ligh,Tamriel_Data,"0tucomuvarucandleblackred01u177",,0x30105ec,1665
ligh,Tamriel_Data,"0tucomuvarucandleblackred02u177",,0x30105f1,1666
ligh,Tamriel_Data,"0tucomuvarucandleblackred03u177",,0x30105f2,1667
ligh,Tamriel_Data,"0tucomuvarucandleblackred04u177",,0x30105f3,1668
ligh,Tamriel_Data,"0tucomuvarucandleblue01u128",,0x30105ea,1669
ligh,Tamriel_Data,"0tucomuvarucandleblue02u128",,0x30105f5,1670
ligh,Tamriel_Data,"0tucomuvarucandleblue03u128",,0x30105f6,1671
ligh,Tamriel_Data,"0tucomuvarucandleblue04u128",,0x30105f7,1672
ligh,Tamriel_Data,"0tucomuvarucandleblueblue01u177",,0x30105f8,1673
ligh,Tamriel_Data,"0tucomuvarucandleblueblue02u177",,0x30105f9,1674
ligh,Tamriel_Data,"0tucomuvarucandleblueblue03u177",,0x30105fa,1675
ligh,Tamriel_Data,"0tucomuvarucandleblueblue04u177",,0x30105fb,1676
stat,Tamriel_Data,"0tucomuvarucandleblueoffu01",,0x30121be,1677
stat,Tamriel_Data,"0tucomuvarucandleblueoffu02",,0x30121bf,1678
stat,Tamriel_Data,"0tucomuvarucandleblueoffu03",,0x30121c0,1679
stat,Tamriel_Data,"0tucomuvarucandleblueoffu04",,0x30121c1,1680
stat,Tamriel_Data,"0tucomuvarucandleboxu01",,0x3012693,1681
stat,Tamriel_Data,"0tucomuvarucandleboxu02",,0x3012694,1682
stat,Tamriel_Data,"0tucomuvarucandleboxu03",,0x3012695,1683
stat,Tamriel_Data,"0tucomuvarucandleboxu04",,0x3012696,1684
stat,Tamriel_Data,"0tucomuvarucandleboxu05",,0x3012697,1685
stat,Tamriel_Data,"0tucomuvarucandleboxu06",,0x3012698,1686
stat,Tamriel_Data,"0tucomuvarucandleboxu07",,0x3012699,1687
stat,Tamriel_Data,"0tucomuvarucandleboxu08",,0x301269a,1688
stat,Tamriel_Data,"0tucomuvarucandleboxu09",,0x301269b,1689
stat,Tamriel_Data,"0tucomuvarucandleboxu10",,0x301269c,1690
stat,Tamriel_Data,"0tucomuvarucandleboxu11",,0x301269d,1691
stat,Tamriel_Data,"0tucomuvarucandleboxu12",,0x301269e,1692
stat,Tamriel_Data,"0tucomuvarucandleboxu13",,0x301269f,1693
stat,Tamriel_Data,"0tucomuvarucandleboxu14",,0x30126a0,1694
ligh,Tamriel_Data,"0tucomuvarucandlegreen01u128",,0x30105fc,1695
ligh,Tamriel_Data,"0tucomuvarucandlegreen02u128",,0x30105fd,1696
